,natoms,energy,number,has_inversion_symmetry,lgnum,layergroup,bravais_type,thickness,evac,dipz,minhessianeig,dyn_stab,alphax_el,alphay_el,alphaz_el,alphax_lat,alphax,alphay_lat,alphay,alphaz_lat,alphaz,emass_cbm,emass_vbm,is_magnetic,spin_axis,dE_zx,dE_zy,ehull,hform,is_ferroelectric,P_spontaneous_norm,J,lam,A,spin,N_nn,topology,plasmafrequency_x,plasmafrequency_y,halfmetal_gap,halfmetal_gap_dir,gap_gw,vbm_gw,cbm_gw,efermi_gw,E_B
A,,-0.11145478294962073,0.39523115861247815,-0.3952311586124778,0.39523115861247754,0.3952311586124778,,0.21945679349419048,0.258249049071431,-0.7083650883027192,-0.4902083276662051,,0.1428732029961215,0.14287320299612152,0.06166915223466694,-0.12288797076863052,0.1003460406393117,-0.121887525731185,0.10055614278665227,-0.058260565413355926,0.11423465696803488,-0.33534292109181485,-0.11313512720709945,,0.26702854005143223,-0.8696043825779846,-0.8700023878156747,0.3629410116992933,0.10304256946262438,,,0.06252204697208763,0.06544668979462967,1.0,0.29414660599517084,0.03433691725680998,0.09105400224105635,,,,,-0.16397144320814258,0.08248775860547303,-0.106210754196934,-0.011461184132143637,-0.24495728591184168
spin,,0.044010698848216075,-0.3692744729379982,0.3692744729379983,-0.3692744729379984,-0.3692744729379983,,-0.06061398727979778,-0.266537956178445,-0.3578355726960596,0.016636517009463433,,-0.16076966003918536,-0.16076966003918564,-0.06269780651169458,-0.04153801983944101,-0.012256467225589119,-0.03656598932313365,-0.010455429116800153,0.13902747703780566,0.022259312305882472,-0.2688350080817404,-0.03043602260546739,,0.5458876181922263,-0.39486630655270616,-0.3942053245266834,-0.1663291297053041,0.33681416997006886,,,-0.4948393994040294,0.3382656900143143,0.29414660599517084,1.0,0.3871832556300508,0.06224119971649614,,,,,0.12385751915460044,0.0025631972844736804,0.1485831291391843,0.08987560745450753,-0.25253920420647574
N_nn,,0.4138758902274422,-0.36155076303109396,0.3615507630310936,-0.3615507630310935,-0.3615507630310936,,0.3964111101681233,0.32727647813545396,-0.4416199029595457,-0.016890768964167493,,0.23210050924964692,0.23210050924964704,0.31155466097361945,-0.09772208912483683,0.2702326811157521,-0.09467081865454424,0.27105140202004085,0.028439184265414676,0.34975286925574134,-0.718799622049623,-0.28963322447390344,,0.24369001340092422,0.025464416603501523,0.02579730522164904,-0.6561385652189428,0.49007871415641746,,,0.02603354611477394,-0.127282922370555,0.03433691725680998,0.3871832556300508,1.0,0.2925089696508522,,,,,-0.25489126091158293,0.5734726332748159,0.30405999088624386,0.5396295506009079,-0.301755261237078
topology,0.19106643852917565,-0.15787915734893856,0.01605913494987666,-0.11988893343234883,0.0038593416541047457,0.038715523833402765,-0.0008188815910779917,0.2076029366970341,0.20474576673124795,-0.003999533604676484,0.04968455435030192,-0.030784197165875993,0.6129339438725799,0.6085720552450771,0.2565706774069702,0.3104050387366931,0.3164232216569896,0.2559685282202873,0.27915583392874305,-0.14934499263961293,0.2302399518368066,-0.044507235331401204,0.01633686167797508,0.13549465312190578,-0.1440954520902493,0.04604708698860381,0.04667461558873913,0.3097156286072003,0.24274788184006424,-0.021443982885552458,-0.3491231976671434,0.478088212165326,-0.45939195327654103,0.09105400224105635,0.06224119971649614,0.2925089696508522,1.0,0.3832230748504607,0.3832230748504607,,,-0.4315851939169654,0.3150650197525919,-0.2696177608685983,0.07012101598996061,-0.34220756765050664
plasmafrequency_x,0.11146810368710164,-0.17238163488669037,0.043458555074356975,-0.03836184570212648,0.04061807855857206,-0.024446952448115178,-0.015003256660276684,0.09703623905446575,0.1779470440686139,-0.011001298434064754,-0.0032038995232657533,-0.1185747554355562,0.605451510779067,0.5960011207064781,0.02292757484549233,,,,,,,-0.040204509083049955,-0.006322661190084573,-0.015975346361875985,0.011376708185725162,-0.0012064842874354384,-0.0012210778856894446,0.13424362517822594,0.04835280126142193,-0.009483527869581,,,,,,,0.3832230748504607,1.0,1.0,,,-0.08112516169650423,0.05378513986661622,-0.058571372010871384,0.007926983680237434,-0.05889459813153532
plasmafrequency_y,0.11146810368710162,-0.17238163488669034,0.043458555074356975,-0.03836184570212648,0.040618078558572066,-0.02444695244811518,-0.015003256660276682,0.09703623905446576,0.1779470440686139,-0.011001298434064754,-0.0032038995232657533,-0.1185747554355562,0.6054515107790669,0.5960011207064781,0.02292757484549233,,,,,,,-0.040204509083049955,-0.0063226611900845725,-0.015975346361875985,0.01137670818572516,-0.0012064842874354384,-0.0012210778856894444,0.13424362517822594,0.04835280126142192,-0.009483527869580998,,,,,,,0.3832230748504607,1.0,1.0,,,-0.08112516169650423,0.05378513986661621,-0.058571372010871384,0.007926983680237438,-0.05889459813153532
halfmetal_gap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
halfmetal_gap_dir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gap_gw,-0.16044290564397012,0.17419489159593005,0.1502922977626384,0.31173735503016614,0.16056820158342014,-0.37209963898491866,-0.09280769042888848,-0.20424930925017398,-0.44746653063564096,-0.04298929918749094,-0.0977103427092482,-0.05886546574379626,-0.493246928137555,-0.48907125203583224,-0.4417651411025642,-0.09739505957493956,-0.10633623794870632,-0.13691926600311602,-0.1734797881614811,0.7551296125620041,-0.27620493698196336,0.05224348492966864,0.2001350460800294,-0.04248807277902558,0.055329601713770236,0.02507576960295578,0.024872762238729446,-0.10509543826914641,-0.5625845867304179,-0.07778458746358614,0.397858914079205,-0.24852049646585062,-0.05553585823696663,-0.16397144320814258,0.12385751915460044,-0.25489126091158293,-0.4315851939169654,-0.08112516169650423,-0.08112516169650423,,,1.0,-0.8065179545613502,0.5136974662268248,-0.24790296607177478,0.7307748405589911
vbm_gw,0.1710078092716891,-0.16916775579316623,-0.18714957536510574,-0.22828792966014458,-0.18920907084311234,0.3270998098351758,0.17791634715277432,0.1667693194613778,0.4138556247426806,-0.12376714029322351,0.23009430365903333,0.18050739393657178,0.47212886032355583,0.4720702973015916,0.3702750124114385,-0.01745265563503371,-0.008566720531816317,0.053212243684504175,0.09052918339405357,-0.7236145940204806,0.18467999532555443,-0.09762818836370141,-0.19365521848199777,0.08422047680622911,-0.0474969227959587,0.008583839204072989,0.008628061957832459,-0.0018244447678928207,0.4665988141927704,0.14220679414389162,-0.05904023435766906,0.20267626609172876,-0.12485416030206095,0.08248775860547303,0.0025631972844736804,0.5734726332748159,0.3150650197525919,0.05378513986661622,0.05378513986661621,,,-0.8065179545613502,1.0,0.0929346934577946,0.7298516182843373,-0.6339726704433496
cbm_gw,-0.022037418512637266,0.04786782365449894,-0.018482647094740613,0.1937108382522338,-0.004165485041821899,-0.15197146491300673,0.10189465578522743,-0.1019639313673863,-0.1529976861375375,-0.25201200512636485,0.16935932414942279,0.16281784424119747,-0.1455307914983433,-0.1385834089578024,-0.20664059674277502,-0.18764860710391185,-0.19048363144164523,-0.15711473384824695,-0.16735925045605213,0.2762752409863348,-0.21082552739318797,-0.053580962257891634,0.056370638644170655,0.05066657716958286,0.024253911974354374,0.05468777137386072,0.05441005779633804,-0.17964175253870054,-0.27032951117393017,0.07537328510610772,0.9115652069209456,-0.07915013066900381,-0.19697213977279693,-0.106210754196934,0.1485831291391843,0.30405999088624386,-0.2696177608685983,-0.058571372010871384,-0.058571372010871384,,,0.5136974662268248,0.0929346934577946,1.0,0.6416704302832361,0.3106880919860912
efermi_gw,0.09467219517209043,-0.0793397906573521,-0.13408993691888174,-0.07776143560908444,-0.12870437750491556,0.15290476544888368,0.1796375655444949,0.06775418346487691,0.1918163550701614,-0.21948315090533105,0.27924991268263655,0.19785200746361795,0.25520703490989144,0.25940477546213747,0.1415489065420707,-0.12747884347602773,-0.12293347674671187,-0.05678973728872316,-0.03669536628027301,-0.26475050194396466,0.026243895886841583,-0.02173917021361306,-0.0718928494804778,0.07612488026198022,-0.011284503856846602,0.03534674969271858,0.03521301575912272,-0.09970484897570493,0.14988155899755465,0.14294737966756937,0.31082597590973354,0.0798527439748482,-0.1951765472642325,-0.011461184132143637,0.08987560745450753,0.5396295506009079,0.07012101598996061,0.007926983680237434,0.007926983680237438,,,-0.24790296607177478,0.7298516182843373,0.6416704302832361,1.0,-0.23753478166449613
E_B,-0.14217154914019853,0.06573832994084346,0.15867538329732192,0.2936989297675836,0.16199186761616996,-0.3850458343421107,-0.0787575939580584,-0.22734070525720634,-0.3624853535824416,-0.05987502441677099,-0.19410769261557184,-0.12016105595572787,-0.42463617107730217,-0.4224869993418278,-0.42737481984998654,-0.11863275776394334,-0.12711074420451848,-0.16991087625269588,-0.20446364677854045,0.5653910582436378,-0.30923238681443843,0.16915677685066255,0.28319424962120116,0.2172897559989324,-0.18482099364405186,0.041246768356125826,0.04126224605187373,0.05219834367909547,-0.5094085690374947,-0.10866908323967431,0.6759480644354869,-0.35134539305712265,0.29078920280781373,-0.24495728591184168,-0.25253920420647574,-0.301755261237078,-0.34220756765050664,-0.05889459813153532,-0.05889459813153532,,,0.7307748405589911,-0.6339726704433496,0.3106880919860912,-0.23753478166449613,1.0
